movie_id,title,user_id,rating
23655,Groove,53,4
36825,The R.M.,32,2
33430,Twin Falls Idaho,61,4
12281,Mean Creek,46,1
125052,Hurricane Streets,42,3
96238,Never Again,33,1
30246,Civil Brand,31,1
7301,Lonesome Jim,64,4
172533,Drinking Buddies,3,2
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,45,4
346,Seven Samurai,51,3
84318,The Other Dream Team,86,1
45145,Johnny Suede,3,4
13983,Finishing The Game,99,5
45649,Rubber,18,3
19844,Kiss the Bride,84,1
21801,The Slaughter Rule,96,3
43933,Monsters,25,3
73511,The Californians,51,4
43653,The Living Wake,67,1
139715,Detention of the Dead,34,5
45380,Crazy Stone,9,1
30867,Scott Walker: 30 Century Man,69,2
81220,Everything Put Together,10,3
253626,Good Kill,13,1
294550,The Outrageous Sophie Tucker,51,1
90369,Now Is Good,82,5
117942,Girls Gone Dead,53,4
380097,America Is Still the Place,8,5
322194,Subconscious,80,2
98568,Enter Nowhere,88,5
119657,El Rey de Najayo,39,1
380733,Fight to the Finish,63,5
285743,Alleluia! The Devil's Carnival,20,5
362765,The Sound and the Shadow,31,5
379532,Rodeo Girl,28,2
253261,Born to Fly: Elizabeth Streb vs. Gravity,92,3
297100,The Little Ponderosa Zoo,70,5
15239,The Toxic Avenger,83,4
94072,Straight Out of Brooklyn,80,1
4107,Bloody Sunday,21,5
325579,Diamond Ruff,13,5
15624,Conversations with Other Women,49,1
17287,Poultrygeist: Night of the Chicken Dead,98,1
198370,Mutual Friends,71,1
3062,42nd Street,2,3
328307,Rise of the Entrepreneur: The Search for a Better Way,25,5
15389,Metropolitan,93,1
464,As It Is in Heaven,90,5
308467,Roadside,60,2
8193,Napoleon Dynamite,65,4
188166,Blue Ruin,71,2
23827,Paranormal Activity,88,5
1282,Dogtown and Z-Boys,3,1
762,Monty Python and the Holy Grail,25,3
64499,Quinceañera,14,5
281189,Gory Gory Hallelujah,24,3
1435,Tarnation,31,2
47546,I Want Your Money,15,2
189711,Love in the Time of Monsters,10,3
19204,The Beyond,14,5
9029,What Happens in Vegas,76,5
18045,The Dark Hours,5,2
11240,My Beautiful Laundrette,23,5
43743,Fabled,15,4
157909,Show Me,26,5
10238,Cries and Whispers,21,3
3059,Intolerance,64,3
15800,Trekkies,27,4
65203,The Broadway Melody,35,1
764,The Evil Dead,66,1
103620,Maniac,41,4
319069,Censored Voices,84,4
14278,Murderball,49,4
25678,American Ninja 2: The Confrontation,7,4
79161,51 Birch Street,31,4
371690,Rotor DR1,3,2
389,12 Angry Men,19,3
52032,My Dog Tulip,65,3
3078,It Happened One Night,61,3
38810,Dogtooth,83,4
21525,Tupac: Resurrection,11,2
55123,Tumbleweeds,62,2
11980,The Prophecy,58,4
11956,When the Cat's Away,49,2
1550,Pieces of April,56,2
162396,The Big Swap,33,5
26518,Old Joy,32,1
8942,Wendy and Lucy,95,3
68412,3 Backyards,58,5
2786,Pierrot le Fou,94,2
87943,Sisters in Law,31,5
73981,Ayurveda: Art of Being,33,5
91721,Nothing But a Man,80,2
118452,"First Love, Last Rites",5,5
47534,Fighting Tommy Riley,51,5
40914,Royal Kill,29,2
365052,The Looking Glass,57,2
13282,Death Race 2000,13,5
250184,Locker 13,71,2
426067,Midnight Cabaret,63,2
324352,Anderson's Cross,33,1
318040,Bizarre,33,5
27420,Graduation Day,20,2
80468,Some Guy Who Kills People,75,1
84188,Compliance,70,1
2255,Chasing Amy,28,5
50035,Lovely & Amazing,58,3
300327,Death Calls,16,2
14290,Better Luck Tomorrow,32,1
29371,The Incredibly True Adventure of Two Girls In Love,9,5
44490,Chuck & Buck,59,3
32222,American Desi,93,2
378237,Amidst the Devil's Wings,35,5
431,Cube,49,1
76996,Love and Other Catastrophes,66,2
51942,I Married a Strange Person!,81,3
1424,November,7,2
60420,Like Crazy,16,1
325123,Teeth and Blood,4,1
142132,Sugar Town,44,5
20520,The Motel,95,2
109729,The Canyons,98,1
78307,On the Outs,5,4
12247,Shotgun Stories,23,3
29917,Exam,51,5
70687,The Sticky Fingers of Time,58,5
60463,Sunday School Musical,92,1
46252,Rust,89,5
24869,Ink,70,5
77934,The Christmas Bunny,75,2
34697,Butterfly,96,5
320435,UnDivided,48,4
150211,The Frozen,74,3
306667,Horse Camp,79,2
274758,Give Me Shelter,11,5
3060,The Big Parade,62,3
40963,Little Big Top,29,4
173224,Along the Roadside,45,1
18533,Bronson,94,3
376010,Western Religion,3,5
139948,Burn,50,3
77332,Urbania,30,3
70478,The Stewardesses,96,1
35073,"The Beast from 20,000 Fathoms",33,2
9659,Mad Max,77,1
10218,Swingers,69,1
391,A Fistful of Dollars,64,2
43595,She Done Him Wrong,53,1
194588,Short Cut to Nirvana: Kumbh Mela,5,4
54897,The Grace Card,96,5
83588,Middle of Nowhere,35,1
53256,Three,58,5
40920,The Business of Fancydancing,75,3
287815,Call + Response,84,5
54702,Malevolence,26,5
176074,Reality Show,24,2
69270,Super Hybrid,55,4
5759,Baghead,33,4
402515,American Beast,34,4
126141,The Case of the Grinning Cat,41,3
48035,Ordet,80,2
14758,Good Dick,81,5
13363,The Man from Earth,34,2
37985,The Trials Of Darryl Hunt,51,1
25786,Samantha: An American Girl Holiday,65,4
36549,Yesterday Was a Lie,67,2
361398,Theresa Is a Mother,1,2
289180,H.,13,1
288927,Archaeology of a Woman,14,3
21334,Children of Heaven,60,3
79120,Weekend,53,3
27995,She's Gotta Have It,93,2
253290,Butterfly Girl,84,4
344466,The World Is Mine,96,2
55420,Another Earth,43,5
5822,Sweet Sweetback's Baadasssss Song,5,5
408429,Perfect Cowboy,88,2
39141,Tadpole,77,5
5723,Once,67,5
28666,The Woman Chaser,42,2
30979,The Horse Boy,37,2
50497,When the Lights Went Out,17,1
354624,Heroes of Dirt,43,5
13187,A Charlie Brown Christmas,76,1
335244,Antarctic Edge: 70° South,86,2
178862,Aroused,21,3
331745,Top Spin,66,4
1779,Roger & Me,49,5
282128,An American in Hollywood,41,1
86812,Sound of My Voice,22,4
38786,The Blood of My Brother: A Story of Death in Iraq,52,4
84355,Your Sister's Sister,77,3
18632,A Dog's Breakfast,65,4
40652,The Married Woman,6,1
339408,The Birth of a Nation,90,1
266857,The Work and The Story,41,3
18925,Facing the Giants,87,1
299245,The Gallows,43,2
985,Eraserhead,69,5
34101,Hollywood Shuffle,27,1
9821,The Mighty,97,5
65448,Penitentiary,30,3
18841,The Lost Skeleton of Cadavra,88,1
272726,Dude Where's My Dog?,60,1
175291,Cheap Thrills,23,5
80215,Indie Game: The Movie,60,1
13538,Straightheads,62,3
51130,Open Secret,26,3
270554,Echo Dr.,46,2
72086,The Night Visitor,10,2
268917,The Past Is a Grotesque Animal,8,1
64973,"Peace, Propaganda & the Promised Land",73,4
473,Pi,8,1
90414,"I Love You, Don't Touch Me!",94,3
111794,20 Dates,10,5
360188,Queen Crab,19,2
9372,Super Size Me,49,1
85860,The FP,15,1
244534,Happy Christmas,34,5
33468,The Brain That Wouldn't Die,63,2
294086,Tiger Orange,38,5
139998,Supporting Characters,23,3
74777,Absentia,32,5
16388,The Brothers McMullen,68,4
159770,The Dirties,19,5
42109,Gabriela,2,5
47607,Tiny Furniture,57,1
193603,Hayride,31,5
84659,The Naked Ape,71,2
322745,Counting,80,5
20981,The Call of Cthulhu,53,1
174362,Bending Steel,2,1
242095,The Signal,92,5
250902,The Image Revolution,27,4
158895,This Is Martin Bonner,50,1
222250,A True Story,22,4
18292,George Washington,17,4
125537,Smiling Fish & Goat On Fire,86,5
326576,Dawn of the Crescent Moon,9,2
228550,Raymond Did It,85,1
13963,The Last Waltz,44,5
290391,"Run, Hide, Die",8,5
44770,The Exploding Girl,26,3
69382,The Legend of God's Gun,43,5
40769,Mutual Appreciation,63,2
220490,Her Cry: La Llorona Investigation,2,4
42151,Down Terrace,32,1
2292,Clerks,28,2
42497,Pink Narcissus,94,4
33693,Funny Ha Ha,77,1
14585,In the Company of Men,56,4
185465,Manito,79,2
38780,Rampage,28,4
14022,Slacker,36,5
366967,Dutch Kills,45,4
255266,Dry Spell,97,3
17345,Flywheel,75,2
226458,Backmask,14,1
24055,The Puffy Chair,73,5
287625,Stories of Our Lives,2,3
44990,Breaking Upwards,64,3
86304,All Superheroes Must Die,45,1
692,Pink Flamingos,8,5
39851,Clean,73,4
13898,The Circle,62,4
157185,Tin Can Man,5,5
36095,Cure,78,5
182291,On The Downlow,20,5
286939,Sanctuary: Quite a Conundrum,96,1
124606,Bang,92,5
14337,Primer,46,3
67238,Cavite,91,1
9367,El Mariachi,47,2
72766,Newlyweds,31,5
231617,"Signed, Sealed, Delivered",87,5
126186,Shanghai Calling,56,2
25975,My Date with Drew,8,5
